	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
2590	Euryarchaeota	e3a1f2c87d440f6d995f6b0035b494bf	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|851114167|ref|NZ_LN515531.1| Methanobacterium formicicum genome assembly DSM1535, chromosome : chrI	2478074
2591	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	1906	0.0292385263423	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
2592	MGII_virus	1ab1e0133df14226dd7900da4f82e01d	7226	2.5226035633	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__154566	105939
2593	Euryarchaeota	935a49d2f0e1d884d32acb78a18fe5b6	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822974|dbj|BBBE01000035.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00035, whole genome shotgun sequence	1177
2594	Cyanophage	2cf909f790ceb44ef8ee11829187d18f	25	0.0047105419538	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|58532811|ref|NC_006820.1| Synechococcus phage S-PM2, complete genome	196280
2595	Cyanophage	367bbaaa2e2f57c2d434092e94455763	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620094_1815 /station=TARA_039 /depth=25 /filter=0-0.22	9305
2596	Synechococcus	90fe2e7cc91610ca7559de61b5bdea83	1631	0.0247778684754	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|33864539|ref|NC_005070.1| Synechococcus sp. WH 8102 complete genome	2434428
2597	Prochlorococcus	c3355f2daa823304da8a5f204955f2b2	2943	0.0590602994329	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|162958048|ref|NC_007335.2| Prochlorococcus marinus_NATL2A, complete genome	1842899
2598	MGII	d59f7f229b022f84c2a3c596fe92b55e	16	0.00633182647936	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__402223	93454
2599	MGII	374d112a90d61db8c233e986d45061dd	9	0.00489997884392	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__157656	67929
2600	Euryarchaeota	d914c82014bbcb67671b315e5e0201ae	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|288892655|gb|CP001899.1| Ferroglobus placidus DSM 10642, complete genome	2196266
2601	MGII	5df967460616a78f13eb1776d779cec8	11	0.00632607882167	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__152245	64308
2602	MGII	4a9c8747b7c56abf5de9ff52eaeb2c65	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__2498119	2681
2603	MGII	6b480bfc649fd78b62cca13a98f92f16	21	0.00437957282398	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__172446	177335
2604	Cyanophage	ad681e8899b1410519cd465733d106cd	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2622694_4368 /station=TARA_122 /depth=115 /filter=0.1-0.22	8872
2605	Euryarchaeota	66dbb4bebc0fc361bfe961fc053fa3c1	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822998|dbj|BBBE01000011.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00011, whole genome shotgun sequence	79664
2606	MGII	4a1743f8da64feca9e97662122c1ba53	9	0.0024664922518	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__172500	134949
2607	Cyanophage	d450b0c9a0999d85ad1940b3e7b00aef	1	0.00550348318268	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620004_3044 /station=TARA_038 /depth=5 /filter=0.1-0.22	6720
2608	Halovirus	77051e9d9c4b9c92befb4f7520ed6bad	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|509140683|ref|NC_021330.1| Halovirus HCTV-1, complete genome	103257
2609	Cyanophage	a04b70aebc69aea82b0cd695cda86b35	88	0.258501971002	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620894_1263 /station=TARA_065 /depth=30 /filter=0.1-0.22	12590
2610	Cyanophage	ffef92a620d53a5edcd431b12716af69	3154	0.654397307357	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|312281391|ref|NC_006884.2| Prochlorococcus phage P-SSM4, complete genome	178249
2611	Crenarchaeota	10bec8571527712ce29ca5fa18e2414f	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|756979970|ref|NZ_KI911318.1| Desulfurococcus amylolyticus Z-533 genomic scaffold scaffold1, whole genome shotgun sequence	1307099
2612	MGII	c17605ff6c4aa09b04d9c6600888c2b3	6	0.00241028460556	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__155598	92064
2613	MGII	0c48d9221d2a92e6a3edccaa4a129dd4	17	0.00533643918305	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__173319	117816
2614	Cyanophage	20eb985a94b1a4baca0c52c540cdbab7	5	0.0047134236067	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2622736_279440 /station=TARA_123 /depth=150 /filter=0.1-0.22	39232
2615	SAR116	5d9ed38b79c583a0b30811a9ed0939f0	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|294083570:675264-676151 Candidatus Puniceispirillum marinum IMCC1322, complete genome	888
2616	Cyanophage	165478a4cc06f7e8baa954a50c532cd9	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2619888_3130 /station=TARA_034 /depth=5 /filter=0.1-0.22	10425
2617	Cyanophage	96a7b1bbf4b54b267e559ad999f994c8	42	0.00891243132502	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|326783215|ref|NC_015285.1| Prochlorococcus phage Syn33, complete genome	174285
2618	Synechococcus	294a3f47a65c5a1743e833ae95d0f637	1430	0.020288218114	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|113952711|ref|NC_008319.1| Synechococcus sp. CC9311, complete genome	2606748
2619	Euryarchaeota	01165ceea3e09dcee8ff1519b0a501ae	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822970|dbj|BBBE01000039.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00039, whole genome shotgun sequence	687
2620	Prochlorococcus	3ae5e734b7686a101252fcbe401886da	2141	0.0455382618721	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|157412338|ref|NC_009840.1| Prochlorococcus marinus_MIT 9215, complete genome	1738790
2621	MGII	ef3cc855ea2a03e5ec98be24202b5624	6	0.0155142586818	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__412943	14303
2622	Cyanophage	b6045dd7874016ed8077ecf5f498ed7c	4	0.0102496797582	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620078_1066 /station=TARA_039 /depth=5 /filter=0-0.22	14433
2623	MGII	61c89861d20f65e76b0921a264d386ab	8	0.00341888923955	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__157361	86539
2624	Prochlorococcus	e583b8b86a6d640da112fa80728e697e	1909	0.02631750918	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|124021714|ref|NC_008820.1| Prochlorococcus marinus_MIT 9303, complete genome	2682675
2625	MGII	4e986d9bc778ea6bd2ff7ea2093f14e6	1	0.000950534774022	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|663526170|gb|KF901053.1| Uncultured marine group II/III euryarchaeote KM3_74_A11 genomic sequence	38908
2626	MGII	2b2dce9ced89e317e51e37c5660ba588	9	0.0119442589044	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__156581	27867
2627	MGII	68d4fc2ce4bcbf4e9c72d6eb7f486574	4	0.00330755327887	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__162378	44726
2628	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	3696	2.62720160346	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__155256_phage	52029
2629	Cyanophage	5978f2c6499e3ca590e060b1ad62698f	5292	0.991665981519	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|971760222|ref|NC_028955.1| Prochlorococcus phage P-TIM68, complete genome	197361
2630	MGII	0e5e80ff656568ea45afbb2880337647	8	0.00538057859717	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__160241	54988
2631	Cyanophage	015516e39eb83e97f499e8e20f5bda1e	65	0.0137186637802	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|326783443|ref|NC_015286.1| Synechococcus phage Syn19, complete genome	175230
2632	Euryarchaeota	b67c4a47e31e0bd3c8712ea6940bec3e	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822979|dbj|BBBE01000030.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00030, whole genome shotgun sequence	1955
2633	SAR11	37b6dfae2296d915aadef66678c4b4ba	1096	0.0290357458207	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|564614004|ref|NZ_AZAL01000001.1| Candidatus Pelagibacter ubique HIMB083 Pelub83DRAFT_scaffold_0.1_C, whole genome shotgun sequence	1395997
2634	Euryarchaeota	c127e86973eb8b7b633f4637d4b3d883	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822975|dbj|BBBE01000034.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00034, whole genome shotgun sequence	1365
2635	Euryarchaeota	ff8910ff99a4b250d5f3019ac143b1bd	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822990|dbj|BBBE01000019.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00019, whole genome shotgun sequence	17575
2636	Uncultured_phage	07289743cc9f6cb00a56a665f2a3b005	2912	2.25252935826	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__160110_phage	47811
2637	MGII	3339359fdd6969f587a25e51167e9a05	1	0.00289385031202	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__402642	12780
2638	Roseobacter_phage	0d65beade4848d49021c8145f4544090	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|9964607|ref|NC_002519.1| Roseobacter phage SIO1, complete genome	39898
2639	MGII_virus	389fd651c4ca3b76da9a807a2b49a3f9	4274	1.86051014566	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	X_contig__155773 DNApol similar to the split but is not a split	84959
2640	MGII	35c1af6e5eda2905fcf4c987c9b1235c	32	0.00657603351506	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__173937	179967
2641	Euryarchaeota	4ebf00dd5dbea5a9f83d29b9cc546ad7	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822993|dbj|BBBE01000016.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00016, whole genome shotgun sequence	28413
2642	MGII	cb8a73007236dcb3edb2eff36f62937b	1	0.000950974723261	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|170516806|gb|EU556724.1| Uncultured marine group II euryarchaeote DeepAnt-15E7 genomic sequence	38890
2643	SAR11_Phage	4c953349c0c841a0f96f34a721b72895	114129	120.969828502	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|460042257|ref|NC_020481.1| Pelagibacter phage HTVC010P, complete genome	34892
2644	Cyanophage	f75ea644ef589a74e11eeb1ac354dfca	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2621173_4401 /station=TARA_072 /depth=100 /filter=0-0.22	6343
2645	MGII	42011220d38100dcac36834b222aab4f	5	0.00341926064492	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__157756	54081
2646	Halovirus	87919bb77887eb43a8479f5d181309e2	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|443404569|ref|NC_020158.1| Halovirus HVTV-1, complete genome	102319
2647	MGII	f26b0f74740a9323ff7cf08be9e60604	13	0.00609366773773	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__157847	78899
2648	Cyanophage	5f7bf6ae46a38314ff97f9f67c2439b9	269	1.68590687675	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2622331_5402 /station=TARA_109 /depth=5 /filter=0-0.22	5901
2649	Uncultured_phage	8dfacd6f21a76f3b50ae70ce334c0503	6680	3.45673171134	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__156293_SAR116_phage	71469
2650	MGII	8e73b3a8a5f66fba0e53c10d537cb429	10	0.000179171367524	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	ENA|CM001443|CM001443.1 uncultured marine group II euryarchaeote chromosome, whole genome shotgun sequence. 	2064136
2651	Euryarchaeota	c466a8eed0ae163dba5ddc3a5b22d482	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822987|dbj|BBBE01000022.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00022, whole genome shotgun sequence	5101
2652	MGII	3ebe5a78b626ed68771cc76a2e9bcff5	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|663530238|gb|KF901159.1| Uncultured marine group II/III euryarchaeote KM3_88_H06 genomic sequence	36624
2653	Cyanophage	42b81963f54377986bd8aac34c4643f4	158	0.228158927962	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2619686_1031 /station=TARA_018 /depth=60 /filter=0-0.22	25611
2654	Cyanophage	49e6164297ec0b0e47191950180468d4	1	0.00112057347557	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|331028007|ref|NC_015465.1| Synechococcus phage S-CBS3, complete genome	33004
2655	MGII	ba8de44645a7ed6cca4c586892fbfc2f	4	0.00470856286048	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__390204	31418
2656	Euryarchaeota	f85a93f6b10cbaf17d539d22e9332b7f	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822973|dbj|BBBE01000036.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00036, whole genome shotgun sequence	1091
2657	SAR11_Phage	d5f367ab54b642e92d56052f007ee5cd	186	0.0467050983114	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|460042436|ref|NC_020484.1| Pelagibacter phage HTVC008M, complete genome	147284
2658	SAR116	0f101ef24251f710f0bc1ff79080a2ef	5	0.000644851721962	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	NZ_AFXB01000006.1 SAR116 cluster alpha proteobacterium HIMB100 contig6, whole genome shotgun sequence	286759
2659	SAR116	09234f657cabe917e8cf9dc0aaadd745	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
2660	SAR116	db86585cb551d5c7747f28e2553d951b	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	NZ_AFXB01000004.1 SAR116 cluster alpha proteobacterium HIMB100 contig4, whole genome shotgun sequence	244129
2661	SAR116	ff3c408860c04d599bec0bca75c9f77e	4	0.00402234020204	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	NZ_AFXB01000005.1 SAR116 cluster alpha proteobacterium HIMB100 contig5, whole genome shotgun sequence	36778
2662	SAR116	506e83bd223300ae6271d68a6fa5120b	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	NZ_AFXB01000007.1 SAR116 cluster alpha proteobacterium HIMB100 contig7, whole genome shotgun sequence	85335
2663	Euryarchaeota	e3085b25fedc1064bd16b67cc16c723c	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822980|dbj|BBBE01000029.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00029, whole genome shotgun sequence	2100
2664	Euryarchaeota	a3d19fff4deb7711adc404a497413386	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822991|dbj|BBBE01000018.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00018, whole genome shotgun sequence	22132
2665	Euryarchaeota	f99450e50963d34400448fc2d38bebba	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822981|dbj|BBBE01000028.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00028, whole genome shotgun sequence	2198
2666	SAR11	8c6a88095c19dea562223f8fda8afc3e	379	0.00977720682132	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|657651831|ref|NZ_JNIU01000001.1| Candidatus Pelagibacter ubique HTCC7217 P773DRAFT_scaffold00001.1_C, whole genome shotgun sequence	1433611
2667	MGII_virus	954166d7cce519dc8f98283b0288d990	8042	2.84659283323	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__155688	104483
2668	SAR11	34b42784973a37a0c72b7383a24a57ee	135	0.00377094393941	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|211594022|ref|NZ_CH724130.1| Candidatus Pelagibacter ubique HTCC1002 scf_1099314759170 genomic scaffold, whole genome shotgun sequence	1324008
2669	Synechococcus	f1eb2c1bca17fba504a38cb916f5c892	1646	0.0272390930764	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|78183584|ref|NC_007513.1| Synechococcus sp. CC9902, complete genome	2234828
2670	Euryarchaeota	15e959cb28794f369241a8acbce07fe1	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822995|dbj|BBBE01000014.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00014, whole genome shotgun sequence	67774
2671	Euryarchaeota	c8ffc229189268e7a890dbaf55538381	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822976|dbj|BBBE01000033.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00033, whole genome shotgun sequence	1378
2672	Euryarchaeota	17d1fbfc42024b86a59a24bb16b1d787	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932823004|dbj|BBBE01000005.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00005, whole genome shotgun sequence	96478
2673	Euryarchaeota	d00c6b9330b2ca7da9c58e995760881e	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822971|dbj|BBBE01000038.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00038, whole genome shotgun sequence	714
2674	Euryarchaeota	bdd86345c53282a14ecd785cfa1b4ae2	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822984|dbj|BBBE01000025.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00025, whole genome shotgun sequence	3824
2675	Euryarchaeota	29ee5fcd9c3443fee940f1b271aec5dc	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822997|dbj|BBBE01000012.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00012, whole genome shotgun sequence	74625
2676	Euryarchaeota	64f933c865bfe77bb9182ea6541f77bb	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932823008|dbj|BBBE01000001.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00001, whole genome shotgun sequence	465255
2677	MGII_virus	63be4f1f9347ff68268e519c05affbbf	7678	5.28668824194	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__154676 Group B? Split DNA pol  Candidate tRNA Predictions in BED format:	53712
2678	Prochlorococcus	3a7029d4297604cd7c5288ec6bc85724	2027	0.0452146068215	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|33860560|ref|NC_005072.1| Prochlorococcus marinus MED4 complete genome	1657990
2679	Euryarchaeota	d07b9c8628faa09fa7a7a9f7b28a586e	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822983|dbj|BBBE01000026.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00026, whole genome shotgun sequence	2720
2680	MGII	656359dcbf52294a89fe80b0e0a543c6	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__2441869	2132
2681	MGII	d16c939b4b4038355588b3b6708b6fb0	10	0.00236021615161	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__154640	156695
2682	Halovirus	0c292bf3f4cd772946893ad5f449442b	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|509141110|ref|NC_021335.1| Halovirus HRTV-7, complete genome	69048
2683	MGII	3c571a295dbba22dcf45957159cdc242	3	0.00146019795169	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__1205742	75983
2684	Crenarchaeota	eaa5b12e32fc179a2ba580563c42833e	7	0.000157351425468	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|160338813|gb|CP000866.1| Nitrosopumilus maritimus SCM1, complete genome	1645259
2685	MGII	579f11f66207bda055fe72553d706e14	2	0.00158339713951	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__156895	46714
2686	MGII_virus	9910c3ed60ea261e51c35c08abf62ee5	31	0.0121834351727	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620078_38	94102
2687	MGII	67db24533894a8e101cfb4897967df79	1	0.00148063924204	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__155937	24978
2688	MGII	339a11c9fbc20afce016d9ef6c789e96	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|482770381|gb|ARPJ01000001.1| Marine group II euryarchaeote SCGC AAA288-C18 A288C18DRAFT_2505694915.1_C, whole genome shotgun sequence	70285
2689	MGII_virus	ca46d0f32d64d17530afd51851c136d3	11835	6.86435326671	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__155057	63764
2690	MGII	f0b26e0d7b784d572cdc58bfe2bb4ec1	65	0.0285413228005	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__154932	84226
2691	Euryarchaeota	f1958ab9a99f217ddc72579b96611e3e	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932823000|dbj|BBBE01000009.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00009, whole genome shotgun sequence	82519
2692	Cyanophage	0349bfb700b2f841be42be3a501633fe	20	0.120959630377	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620078_7852 /station=TARA_039 /depth=5 /filter=0-0.22	6115
2693	Uncultured_phage	1e942354b8cefc0d11af69b4c6557b45	2191	1.27320592539	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__155537_phage	63643
2694	SAR11	658393987e8720edadbe9513b44d4c7c	430	0.0115652153395	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|657650469|ref|NZ_KL370779.1| Candidatus Pelagibacter ubique HTCC7214 genomic scaffold P769DRAFT_scaffold00001.1, whole genome shotgun sequence	1375060
2695	MGII	6b869cfde771592b82279c412c5aca77	13	0.00531735153221	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__1209332	90418
2696	Synechococcus	2b09bd6e04204d8f7eae98f1ccac97d7	1605	0.0244304487717	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|902974237|ref|NZ_LN847356.1| Synechococcus sp. WH 8103 genome assembly WH8103.1, chromosome : 1	2429688
2697	Euryarchaeota	d90b1fcd27a4bc0b91b8504d7b18043c	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|757142838|ref|NZ_AUMX01000001.1| [strain=DSM 4179], whole genome shotgun sequence	324318
2698	MGII	54b4685d31d999a744f3b643815f624a	15	0.00653809832543	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__157638	84849
2699	MGII	a8b6137ae2453c67945e42dd2d56dd0c	18	0.00614671313344	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__158556	108302
2700	MGII	7726354a5e13671052ad42e070483dac	14	0.00996032737293	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__154776	51983
2701	Uncultured_phage	f0486fcdb1a26658929548dc282955d6	3126	1.73724424841	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__152381_phage	66548
2702	Cyanophage	588d9ff15714092a51ed4f06e0a02090	9759	2.04571308858	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome	176428
2703	Uncultured_phage	d51e6446a49434418901bfc92c1b4bf3	3478	1.43521517359	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__154829_alpha_phage	89623
2704	Cyanophage	6ef844312eb622d1e3efcff2c9a4ae49	6	0.0271006890481	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620273_7202 /station=TARA_042 /depth=80 /filter=0-0.22	8188
2705	MGII_virus	301d83db1d76369d2b53d4acf18f1e46	384	0.153880466825	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2621151_104	92290
2706	Euryarchaeota	b71baede37e73a56e86a045b1d63e33d	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822978|dbj|BBBE01000031.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00031, whole genome shotgun sequence	1865
2707	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	4	4.69924006357e-05	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
2708	Prochlorococcus	0eb9432d2d6360d1e041fa144d9b6c11	1913	0.0415152293938	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|123965234|ref|NC_008817.1| Prochlorococcus marinus_MIT 9515, complete genome	1704176
2709	Cyanophage	6194f8df3c275ef9889ef82e670951fa	72	0.0164940863671	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|422936140|ref|NC_019516.1| Cyanophage S-TIM5, complete genome	161440
2710	Cyanophage	25ede89c915b210d655d6c7a5d362db6	1078	0.157955446819	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|312281379|ref|NC_006883.2| Prochlorococcus phage P-SSM2, complete genome	252401
2711	Cyanophage	ad41b9a65623c6d4a1cff5cbb3349e92	4	0.0249972335165	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2620273_6003 /station=TARA_042 /depth=80 /filter=0-0.22	5918
