,Station,LONGITUDE,LATITUDE,Depth,Protocol Label,Fraction,RUN,Region,ENA-SAMPLE,genome_name,genome_group,variable,val
100249,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2620014_177 /station=TARA_038 /depth=5 /filter=0-0.22,Cyanophage,n_count,2.17078571184
100250,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822990|dbj|BBBE01000019.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00019, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100251,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2621151_104,MGII_virus,n_count,3.34205423706
100252,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|58532811|ref|NC_006820.1| Synechococcus phage S-PM2, complete genome",Cyanophage,n_count,0.126957901768
100253,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|326783659|ref|NC_015287.1| Synechococcus phage S-SSM7, complete genome",Cyanophage,n_count,4.69351537842
100254,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__155189,MGII,n_count,0.0
100255,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__167199,MGII,n_count,0.0
100256,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2620078_7852 /station=TARA_039 /depth=5 /filter=0-0.22,Cyanophage,n_count,3.3302553646
100257,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"ENA|CM001443|CM001443.1 uncultured marine group II euryarchaeote chromosome, whole genome shotgun sequence. ",MGII,n_count,3.19801518276e-05
100258,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__172640,MGII,n_count,0.000504119185856
100259,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,gi|170516806|gb|EU556724.1| Uncultured marine group II euryarchaeote DeepAnt-15E7 genomic sequence,MGII,n_count,0.0135790964614
100260,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"NZ_AFXB01000009.1 SAR116 cluster alpha proteobacterium HIMB100 contig9, whole genome shotgun sequence",SAR116,n_count,0.0
100262,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|162958048|ref|NC_007335.2| Prochlorococcus marinus_NATL2A, complete genome",Prochlorococcus,n_count,0.0185902252957
100263,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|509140683|ref|NC_021330.1| Halovirus HCTV-1, complete genome",Halovirus,n_count,0.0
100264,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__1209332,MGII,n_count,0.0
100265,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__155937,MGII,n_count,0.0
100266,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__154680,MGII_virus,n_count,0.312094500359
100267,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__155828,MGII,n_count,0.0
100268,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932823004|dbj|BBBE01000005.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00005, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100269,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|460042257|ref|NC_020481.1| Pelagibacter phage HTVC010P, complete genome",SAR11_Phage,n_count,17.7127012001
100270,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822984|dbj|BBBE01000025.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00025, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100271,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__157656,MGII,n_count,0.0
100272,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__157361,MGII,n_count,0.000381396726752
100273,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|294083570|ref|NC_014010.1| Candidatus Puniceispirillum marinum IMCC1322, complete genome",SAR116,n_count,0.00769545889253
100274,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|560891698|ref|NZ_KI421440.1| Candidatus Pelagibacter ubique HTCC8051 genomic scaffold HTC8051_Contig1.1, whole genome shotgun sequence",SAR11,n_count,0.00520513147071
100275,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822994|dbj|BBBE01000015.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00015, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100276,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822997|dbj|BBBE01000012.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00012, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100277,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|509141110|ref|NC_021335.1| Halovirus HRTV-7, complete genome",Halovirus,n_count,0.0
100278,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2619950_1649 /station=TARA_036 /depth=5 /filter=0-0.22,Cyanophage,n_count,2.67663194663
100279,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2621173_1423 /station=TARA_072 /depth=100 /filter=0-0.22,Cyanophage,n_count,1.61087796535
100280,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822980|dbj|BBBE01000029.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00029, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100281,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__157643,MGII,n_count,0.0
100282,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822993|dbj|BBBE01000016.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00016, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100283,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|422936140|ref|NC_019516.1| Cyanophage S-TIM5, complete genome",Cyanophage,n_count,0.182569885799
100284,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822989|dbj|BBBE01000020.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00020, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100285,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822976|dbj|BBBE01000033.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00033, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100286,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2621151_40,MGII_virus,n_count,0.944603738098
100287,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2619903_3744 /station=TARA_034 /depth=5 /filter=0-0.22,Cyanophage,n_count,0.0996036287116
100288,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22,Cyanophage,n_count,0.599445779712
100289,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__152245,MGII,n_count,0.0
100290,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932823006|dbj|BBBE01000003.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00003, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100291,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822970|dbj|BBBE01000039.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00039, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100292,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__402223,MGII,n_count,0.0
100293,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"NZ_AFXB01000002.1 SAR116 cluster alpha proteobacterium HIMB100 contig2, whole genome shotgun sequence",SAR116,n_count,0.00484839103655
100294,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__347528,MGII,n_count,0.0
100295,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|288892655|gb|CP001899.1| Ferroglobus placidus DSM 10642, complete genome",Euryarchaeota,n_count,0.0
100296,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,Eury_MGII_archaea contig__155189,MGII,n_count,0.0
100297,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__157847,MGII,n_count,0.00209164193059
100299,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2622656_647526 /station=TARA_122 /depth=5 /filter=0.1-0.22,Cyanophage,n_count,2.18295863528
100300,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|757142838|ref|NZ_AUMX01000001.1| [strain=DSM 4179], whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100301,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__367655,MGII,n_count,0.00161879892768
100302,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|71082709|ref|NC_007205.1| Candidatus Pelagibacter ubique HTCC1062, complete genome",SAR11,n_count,0.00600213984245
100303,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__157517,MGII,n_count,0.0
100304,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822991|dbj|BBBE01000018.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00018, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100305,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__156469,MGII,n_count,0.0
100306,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|657651831|ref|NZ_JNIU01000001.1| Candidatus Pelagibacter ubique HTCC7217 P773DRAFT_scaffold00001.1_C, whole genome shotgun sequence",SAR11,n_count,0.00506500863484
100307,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__175248,MGII,n_count,0.0
100308,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822986|dbj|BBBE01000023.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00023, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100309,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,Eury_contig__182440,MGII,n_count,0.000418333688261
100310,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2620094_1815 /station=TARA_039 /depth=25 /filter=0-0.22,Cyanophage,n_count,0.422103951535
100311,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822977|dbj|BBBE01000032.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00032, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100312,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|123967536|ref|NC_008816.1| Prochlorococcus marinus_AS9601, complete genome",Prochlorococcus,n_count,0.0947150122128
100313,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__400168,MGII,n_count,0.0
100314,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__154592,MGII_virus,n_count,3.26120795079
100316,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__172500,MGII,n_count,0.0
100317,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__1205679,MGII,n_count,0.00216530153752
100318,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2620273_6003 /station=TARA_042 /depth=80 /filter=0-0.22,Cyanophage,n_count,0.641374535939
100320,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__418747,MGII,n_count,0.0
100321,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|756979970|ref|NZ_KI911318.1| Desulfurococcus amylolyticus Z-533 genomic scaffold scaffold1, whole genome shotgun sequence",Crenarchaeota,n_count,0.0
100322,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|902974237|ref|NZ_LN847356.1| Synechococcus sp. WH 8103 genome assembly WH8103.1, chromosome : 1",Synechococcus,n_count,0.00199689697873
100324,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__152209,MGII,n_count,0.0
100325,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822987|dbj|BBBE01000022.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00022, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100326,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__2441869,MGII,n_count,0.0
100327,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932823005|dbj|BBBE01000004.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00004, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100328,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"NZ_AFXB01000006.1 SAR116 cluster alpha proteobacterium HIMB100 contig6, whole genome shotgun sequence",SAR116,n_count,0.00828713231745
100329,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2622694_4896 /station=TARA_122 /depth=115 /filter=0.1-0.22,Cyanophage,n_count,1.77225251179
100330,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822998|dbj|BBBE01000011.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00011, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100331,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|509140160|ref|NC_021327.1| Halovirus HCTV-5, complete genome",Halovirus,n_count,0.0
100332,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,gi|148238336|ref|NC_009481.1| Synechococcus WH7803 complete genome sequence,Synechococcus,n_count,0.00135258940068
100333,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822983|dbj|BBBE01000026.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00026, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100334,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822982|dbj|BBBE01000027.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00027, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100335,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|472340220|ref|NC_020845.1| Cyanophage MED4-213, complete genome",Cyanophage,n_count,4.54077425802
100336,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932823001|dbj|BBBE01000008.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00008, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100337,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|460042436|ref|NC_020484.1| Pelagibacter phage HTVC008M, complete genome",SAR11_Phage,n_count,1.58682070254
100338,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome",Cyanophage,n_count,7.19424845281
100339,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|113952711|ref|NC_008319.1| Synechococcus sp. CC9311, complete genome",Synechococcus,n_count,0.00110156223243
100340,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__154932,MGII,n_count,0.000783741156802
100341,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|971760222|ref|NC_028955.1| Prochlorococcus phage P-TIM68, complete genome",Cyanophage,n_count,56.2920117277
100342,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|331028007|ref|NC_015465.1| Synechococcus phage S-CBS3, complete genome",Cyanophage,n_count,0.00100005124641
100343,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2619888_3130 /station=TARA_034 /depth=5 /filter=0.1-0.22,Cyanophage,n_count,0.481234060732
100344,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|326782024|ref|NC_015280.1| Prochlorococcus phage P-HM1, complete genome",Cyanophage,n_count,19.2396468786
100346,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|564614004|ref|NZ_AZAL01000001.1| Candidatus Pelagibacter ubique HIMB083 Pelub83DRAFT_scaffold_0.1_C, whole genome shotgun sequence",SAR11,n_count,0.0212078572724
100347,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|460042372|ref|NC_020483.1| Pelagibacter phage HTVC019P, complete genome",SAR11_Phage,n_count,1.0736810056
100348,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__2498119,MGII,n_count,0.0
100349,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2622799_8590 /station=TARA_124 /depth=120 /filter=0.1-0.22,Cyanophage,n_count,0.372464677341
100350,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__1205646,MGII,n_count,0.0
100351,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__152276,MGII,n_count,0.0
100352,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__344836,MGII,n_count,0.0
100353,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,gi|472340512|ref|NC_020847.1| Cyanophage MED4-184 genomic sequence,Cyanophage,n_count,36.399524132
100354,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2621173_2106 /station=TARA_072 /depth=100 /filter=0-0.22,Cyanophage,n_count,0.560429007518
100356,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,gi|148241099|ref|NC_009482.1| Synechococcus sp. RCC307 genomic DNA sequence,Synechococcus,n_count,0.00290758002419
100357,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2620879_23,MGII_virus,n_count,0.153639121784
100358,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2619935_167 /station=TARA_036 /depth=5 /filter=0.1-0.22,Cyanophage,n_count,1.55460955321
100359,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|312281391|ref|NC_006884.2| Prochlorococcus phage P-SSM4, complete genome",Cyanophage,n_count,18.5312488892
100360,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822988|dbj|BBBE01000021.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00021, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100361,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822971|dbj|BBBE01000038.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00038, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100362,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|851114167|ref|NZ_LN515531.1| Methanobacterium formicicum genome assembly DSM1535, chromosome : chrI",Euryarchaeota,n_count,0.0
100363,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__154640,MGII,n_count,0.0
100364,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2619686_1031 /station=TARA_018 /depth=60 /filter=0-0.22,Cyanophage,n_count,10.4799610303
100365,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932823002|dbj|BBBE01000007.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00007, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100366,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822972|dbj|BBBE01000037.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00037, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100367,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|294083570:675264-676151 Candidatus Puniceispirillum marinum IMCC1322, complete genome",SAR116,n_count,0.0
100369,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__173007,MGII,n_count,0.0
100370,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__156856,MGII,n_count,0.0
100371,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__152292,MGII,n_count,0.000825942415124
100372,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,SAMEA2619791_458 /station=TARA_025 /depth=50 /filter=0-0.22,Cyanophage,n_count,1.98670067661
100373,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|148724443|ref|NC_009531.1| Cyanophage Syn5, complete genome",Cyanophage,n_count,0.172120388022
100375,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|932822999|dbj|BBBE01000010.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00010, whole genome shotgun sequence",Euryarchaeota,n_count,0.0
100376,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__160241,MGII,n_count,0.0
100377,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__2314329,MGII,n_count,0.0
100378,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,contig__152290,MGII,n_count,0.0
100380,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|460042324|ref|NC_020482.1| Pelagibacter phage HTVC011P, complete genome",SAR11_Phage,n_count,0.372875599126
100381,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|326781756|ref|NC_015279.1| Synechococcus phage S-SM2, complete genome",Cyanophage,n_count,7.9505399286
100382,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome,Euryarchaeota,n_count,2.09690885301e-05
100383,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"gi|326783215|ref|NC_015285.1| Prochlorococcus phage Syn33, complete genome",Cyanophage,n_count,0.623431367469
100384,TARA_062,,,5.0,VIRUS_NUC-Fe_W<-0.22,VIRUS,ERR599339,IO,ERS489904,"NZ_AFXB01000004.1 SAR116 cluster alpha proteobacterium HIMB100 contig4, whole genome shotgun sequence",SAR116,n_count,0.00337994373225
